"","X.1","X","median","Identifier","Depth","d_g_wet_sed","NorTi.x","NorAl.x","NorSi.x","NorSr","NorRb","NorCa","NorFe.x","sedrate.mm","Water","Dry_bulk_density2","Fraction","Percentage","averaged.d13C","averaged.C.N","averaged.d15N","averaged.C","averaged.N","max","min","mean","Depth.mm","d.0.5","PrC","age_k","Fe_Ti","Si_Ti","Si_Al.x","NorSi.y","NorAl.y","NorTi.y","NorFe.y","Al_Si","Si_Al.y","Ti_Al","roll_Al_Si","roll_Si_Al","roll_Ti_Al","roll_Fe","sumdepth_sand_coarse","roll_Ti"
"460",460,108,4443,NA,6.5,NA,NA,NA,NA,0,0.0444064901793339,NA,0.830913748932536,1,58.3950248543938,0.186072186836518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"461",461,109,4455,NA,6.6,NA,NA,NA,NA,0,0,NA,0.92879746835443,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"462",462,110,4469,NA,6.7,NA,NA,NA,NA,0,0,NA,0.974468085106383,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"463",463,111,4482,NA,6.8,NA,NA,NA,NA,0,0.291666666666667,NA,0.591666666666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"464",464,112,4493,NA,6.9,NA,NA,NA,NA,0.157806379406827,0,NA,0.803021824286514,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"465",465,113,4505,NA,7,NA,NA,NA,NA,0.286002014098691,0,NA,0.695871097683787,0.909090909090909,65.4208246012183,0.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"466",466,114,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth_sand",9.044664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"467",467,114,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth_sand",9.044664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"468",468,114,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth_sand",9.044664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469",469,115,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth2",19.102328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470",470,115,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth2",19.102328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471",471,115,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth2",19.102328,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472",472,116,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth69",71.853008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473",473,116,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth69",71.853008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474",474,116,4508,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sumdepth69",71.853008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475",475,117,4515,NA,7.1,NA,NA,NA,NA,0.403343782654127,0.398119122257053,NA,0.198537095088819,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476",476,118,4527,NA,7.2,NA,NA,NA,NA,0.315742397137746,0.00894454382826476,NA,0.675313059033989,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477",477,119,4536,NA,7.3,NA,NA,NA,NA,0.204470742932281,0,NA,0.769230769230769,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",478,120,4545,NA,7.4,NA,NA,NA,NA,0.19723865877712,0,NA,0.76232741617357,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479",479,121,4556,NA,7.5,NA,NA,NA,NA,0.388349514563107,0.0800970873786408,NA,0.470873786407767,0.909090909090909,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"480",480,122,4566,NA,7.6,NA,NA,NA,NA,0.317135549872123,0.181585677749361,NA,0.470588235294118,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"481",481,123,4580,NA,7.7,NA,NA,NA,NA,0.262008733624454,0.0451237263464338,NA,0.640465793304221,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"482",482,124,4592,NA,7.8,NA,NA,NA,NA,0.415766738660907,0.152267818574514,NA,0.41036717062635,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483",483,125,4603,NA,7.9,NA,0.281321421151049,0.00477872428838562,0.0442551423228755,0.339440694310511,0.166827386692382,0.104508622480781,0.493731918997107,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.77029243745877,4.603,1.75504558798602,0.157311669128508,9.26086956521739,0.0442551423228755,0.00477872428838562,0.281321421151049,0.493731918997107,0.107981220657277,9.26086956521739,58.8695652173913,NA,NA,NA,NA,NA,NA
"484",484,126,4612,NA,8,NA,0.367805421463052,0.000742666171555886,0.0952469365020423,0.413151364764268,0.277915632754342,0.134793910137393,0.30893300248139,1,60.8292328789223,0.1714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97976718119579,4.612,0.83993596737242,0.258960121150934,128.25,0.0952469365020423,0.000742666171555886,0.367805421463052,0.30893300248139,0.0077972709551657,128.25,495.249999999999,NA,NA,NA,NA,NA,NA
"485",485,127,4623,NA,8.1,NA,0.39228987425546,0.00694904037061549,0.0982792852415619,0.505960264900662,0.172185430463576,0.134844473858372,0.266225165562914,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.10440726327433,4.623,0.678643990157002,0.250527203711514,14.1428571428571,0.0982792852415619,0.00694904037061549,0.39228987425546,0.266225165562914,0.0707070707070707,14.1428571428571,56.4523809523809,NA,NA,NA,NA,NA,NA
"486",486,128,4633,NA,8.2,NA,0.395651429549735,0.00992980653997603,0.088683444615648,0.0631313131313131,0.26010101010101,0.1241225817497,0.676767676767677,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.40945968901342,4.633,1.71051492860234,0.224145391605366,8.93103448275862,0.088683444615648,0.00992980653997603,0.395651429549735,0.676767676767677,0.111969111969112,8.93103448275862,39.8448275862069,NA,NA,NA,NA,NA,NA
"487",487,129,4643,NA,8.3,NA,0.358044164037855,0.00473186119873817,0.0806388012618297,0.0964153275648949,0,0.118493690851735,0.851668726823239,0.909090909090909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.541421925554406,4.643,2.37866948372658,0.225220264317181,17.0416666666667,0.0806388012618297,0.00473186119873817,0.358044164037855,0.851668726823239,0.058679706601467,17.0416666666667,75.6666666666667,0.0817599990478044,23.2457929689002,117.854314738235,0.550320879434049,NA,0.3769879822049
"488",488,130,4655,NA,8.4,NA,0.358245948522402,0.00495710200190658,0.0659675881792183,0.0179514255543823,0.317845828933474,0.119351763584366,0.411826821541711,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6510645676682,4.655,1.14956449121143,0.184140500266099,13.3076923076923,0.0659675881792183,0.00495710200190658,0.358245948522402,0.411826821541711,0.0751445086705203,13.3076923076923,72.2692307692307,0.0805949045050125,23.3578012504736,121.472120121258,0.563299074588499,NA,0.389268879166531
"489",489,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.392901376096962
"490",490,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.394085427748153
"491",491,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.394933323869915
"492",492,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.399541946542866
"493",493,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.404130390767362
"494",494,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.404130390767362
"495",495,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.400702632107991
"496",496,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.400479929780889
"497",497,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.401931338954703
"498",498,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.404544348279962
"499",499,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0894482049324317,11.5708964885689,81.45188202602,0.594757161394521,NA,0.408935946386567
"500",500,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.392901376096962
"501",501,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.394085427748153
"502",502,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.394933323869915
"503",503,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.399541946542866
"504",504,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.404130390767362
"505",505,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.404130390767362
"506",506,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.400702632107991
"507",507,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.400479929780889
"508",508,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.401931338954703
"509",509,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.404544348279962
"510",510,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.0920105253846604,11.1947060123784,85.3114058355438,0.630486031892391,NA,0.408935946386567
"511",511,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.392901376096962
"512",512,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.394085427748153
"513",513,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.394933323869915
"514",514,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.399541946542866
"515",515,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.404130390767362
"516",516,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.404130390767362
"517",517,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.400702632107991
"518",518,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.400479929780889
"519",519,131,4667,34.5,8.5,70820.7454823446,0.404130390767362,0.00425187284875481,0.044138489572788,0.0383091149273448,0.196829590488771,0.136262401295809,0.623513870541612,1,59.9827531430128,0.240127388535032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47680919165553,4.667,1.54285320972195,0.109218436873748,10.3809523809524,0.044138489572788,0.00425187284875481,0.404130390767362,0.623513870541612,0.0963302752293579,10.3809523809524,95.0476190476191,0.090446641710685,11.3396978021978,90.831684981685,0.625160651269785,NA,0.401931338954703
