Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000330.spe,340.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40111.24609,1.16,0,0,89,22,0,17,359,0,158,1645,122,15,32855,537,382,19,60,0,333,624,439,2473,0,0,0,64,100,71,34,37,321,0,0,54162,12511,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000331.spe,341.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,39925.34375,1.19,0,16,52,11,20,0,374,22,119,1438,82,18,30975,542,423,0,0,0,236,427,173,2092,0,7,0,86,92,67,34,0,156,0,0,54483,12764,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000332.spe,342.81,6.85,1,0.018659,-0.003656,0.010017,0.091706,39998.0625,1.17,26,22,78,35,0,0,338,18,146,1537,105,60,32511,492,350,0,165,0,87,453,349,2457,0,10,0,23,77,82,59,18,276,8,0,54043,12922,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000333.spe,343.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40030.26563,1.07,7,28,70,15,35,7,360,16,155,1645,116,20,33852,517,561,0,60,0,254,615,398,2487,0,20,28,40,85,99,56,0,81,53,150,52661,12434,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000334.spe,344.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40010.16016,1.11,7,31,71,36,14,0,381,10,133,1579,123,70,32159,457,431,0,106,0,197,444,342,2088,0,6,0,56,102,61,31,0,50,0,76,54155,12273,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000335.spe,345.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,39777.44922,1.09,0,44,72,31,37,24,364,5,168,1495,136,40,32347,505,296,0,29,0,8,487,537,2312,0,0,42,49,86,60,33,0,247,0,61,52502,12225,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000336.spe,346.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,40663.53906,1.14,0,26,78,29,15,24,396,14,122,1509,122,15,33722,538,494,0,63,0,242,650,262,2124,0,14,5,22,83,88,88,43,61,0,88,53682,12423,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000337.spe,347.81,6.85,1,0.018659,-0.003656,0.010017,0.091706,41318.88672,1.15,17,35,79,0,33,8,337,12,151,1719,167,38,36934,593,516,0,0,0,383,501,299,2180,0,12,0,48,110,98,35,37,109,0,0,53908,12886,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000338.spe,348.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,41764.28516,1.18,52,49,124,20,16,23,359,31,186,1867,156,65,39322,512,554,0,42,0,249,495,388,2044,0,11,0,37,121,126,67,0,0,0,59,53420,12678,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000339.spe,349.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41545.40234,1.09,0,19,86,7,0,23,388,7,140,1679,104,34,37686,437,511,104,0,0,332,758,363,2084,0,17,26,15,89,111,78,88,0,0,104,54161,12491,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000340.spe,350.81,6.85,1,0.018659,-0.003656,0.010017,0.091706,41117.6875,1.06,33,0,96,5,21,0,412,24,144,1662,155,65,35815,520,464,26,0,0,331,660,461,2465,0,23,0,47,64,87,43,0,99,0,44,53811,12437,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000341.spe,351.81,6.85,1,0.018659,-0.003656,0.010017,0.091706,42150.01563,1.12,22,58,82,26,23,32,388,20,183,1839,307,27,38496,574,342,72,33,0,301,464,362,1955,0,0,50,42,89,97,42,89,168,133,0,55472,12716,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000342.spe,352.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,42331.14844,1.19,0,24,103,32,0,0,326,0,161,1972,184,0,42999,547,482,0,155,0,413,605,202,2212,0,5,64,52,59,55,78,0,26,32,148,53942,12669,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000343.spe,353.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42267.98047,1.17,37,48,99,48,21,20,343,12,170,1940,169,48,40758,661,528,0,187,0,344,483,486,2416,0,23,0,96,80,85,99,85,136,0,115,54823,12818,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000344.spe,354.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,42485.57031,1.14,0,38,84,8,19,0,356,0,163,1993,139,58,42560,531,455,0,55,0,204,563,343,2258,9,10,0,81,132,88,54,41,88,0,101,53833,12888,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000345.spe,355.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,42172.53516,1.01,0,5,80,12,0,0,344,12,168,2041,308,52,42671,605,519,0,48,0,50,537,241,2307,0,10,0,34,120,130,88,6,100,106,90,54164,12363,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000346.spe,356.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,42781.04297,1.05,0,11,94,9,14,0,323,7,188,2042,165,20,43898,462,461,52,164,0,383,590,468,2594,0,29,33,26,78,104,100,0,78,42,153,53980,12877,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000347.spe,357.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,43694.09375,1.18,0,14,136,8,10,0,301,0,213,2385,195,29,47619,583,544,0,23,0,330,513,345,2385,0,17,0,38,138,82,73,0,185,38,71,54315,12547,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000348.spe,358.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44243.77734,1.01,31,0,175,18,7,21,301,36,220,2485,207,49,49578,465,584,0,307,0,347,567,349,2615,0,17,0,50,129,130,107,96,43,92,117,54345,12863,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000349.spe,359.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,44402.49609,1.2,0,25,143,17,0,0,286,30,203,2414,223,87,48980,538,416,0,130,0,359,619,233,2191,0,19,0,74,144,106,64,40,193,8,158,54544,12820,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000350.spe,360.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,43929.02734,1,0,27,160,21,20,0,269,11,232,2471,182,8,48781,575,411,0,117,0,272,355,387,2552,0,15,0,60,171,132,43,58,249,136,0,54311,12909,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000351.spe,361.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44184.19531,1.01,35,50,149,8,18,14,242,20,239,2710,191,73,50030,613,586,0,58,0,324,343,348,2299,0,30,0,63,127,105,79,0,82,145,26,54124,12766,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000352.spe,362.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44286.30859,1.19,52,80,201,36,6,0,305,29,227,2469,194,15,50960,535,622,33,255,28,434,608,316,2463,0,21,33,57,128,104,53,0,146,7,145,53775,12746,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000353.spe,363.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44164.69531,1.12,19,10,186,30,6,0,305,40,261,2577,182,124,49464,475,535,0,145,0,338,535,154,3323,0,32,0,71,144,108,81,15,28,21,33,53273,13065,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000354.spe,364.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,44669.16016,1.16,6,21,179,19,15,20,263,41,277,2823,167,42,50374,550,498,0,181,86,271,459,542,2526,0,44,0,50,165,112,81,52,0,59,206,54759,13018,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000355.spe,365.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,43950.59375,1.13,23,40,198,30,21,0,295,20,249,2634,122,20,47089,598,517,0,136,69,297,600,267,2705,0,23,0,46,159,137,58,41,84,141,141,53908,12756,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000356.spe,366.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,43938.70313,1.15,0,30,182,0,0,0,324,9,215,2515,156,45,46841,508,502,0,51,0,456,443,294,2483,0,18,0,69,95,120,90,27,90,78,47,54598,13011,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000357.spe,367.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,43334.21094,1.04,25,23,173,5,0,0,296,0,227,2455,172,56,46447,584,396,0,51,17,323,589,380,2727,0,12,0,60,147,108,37,0,136,0,155,53885,13075,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000358.spe,368.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,43825.98047,1.08,5,25,88,18,6,5,267,15,165,2203,135,59,44987,522,418,0,81,59,364,420,103,2645,16,38,19,89,128,100,88,116,254,132,241,54536,13107,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000359.spe,369.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,43982.51172,1.02,15,0,89,31,6,0,282,14,204,2414,181,89,45569,625,536,0,79,0,446,355,374,3496,0,17,0,7,159,156,57,58,84,59,115,54339,13002,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000360.spe,370.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,44078.80469,1.16,0,13,114,10,0,8,287,34,215,2429,182,23,46835,555,295,27,163,0,259,561,130,2807,0,22,0,111,173,116,64,14,400,35,51,54413,12675,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000361.spe,371.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,43730.50391,1.08,33,28,101,6,0,0,291,7,190,2405,145,99,46039,538,543,0,71,0,344,475,375,2675,0,0,0,57,156,113,47,0,81,10,0,55113,12981,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000362.spe,372.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,43599.42578,1.1,0,30,89,20,9,0,334,6,230,2490,175,62,46330,567,523,12,0,0,402,577,161,2809,0,0,15,75,114,130,74,24,116,65,11,53791,12968,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000363.spe,373.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,43379.3125,1.11,0,7,99,15,0,0,306,26,217,2361,103,68,45896,520,427,119,119,0,447,530,234,2740,0,34,0,70,164,134,75,0,0,16,183,54342,12617,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000364.spe,374.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,43014.33594,1.11,16,17,132,10,0,0,328,21,245,2301,169,56,43531,593,340,0,181,0,342,706,245,2788,0,38,23,31,118,131,89,10,210,111,122,54725,12962,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000365.spe,375.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42720.10938,1.2,0,0,102,8,0,0,310,13,214,2160,170,65,42192,501,558,20,81,0,291,747,324,2736,0,19,0,48,101,122,75,25,87,78,100,53843,12605,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000366.spe,376.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42472.66406,1.08,0,63,63,23,18,0,371,0,189,1904,166,11,40882,607,454,0,180,0,257,562,380,2504,0,35,13,46,118,93,61,0,182,63,0,53936,12861,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000367.spe,377.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42878.34766,1.07,0,0,97,0,0,0,315,0,152,1962,173,36,40973,499,400,0,5,0,323,605,441,2849,0,25,0,70,102,83,74,45,175,0,41,54572,13040,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000368.spe,378.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42770.87109,1.17,58,52,118,23,0,9,291,0,210,2232,211,56,43912,512,394,12,38,0,132,465,439,2808,0,0,0,71,114,66,35,32,61,120,21,54679,12884,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000369.spe,379.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42114.84766,1.15,0,46,125,19,27,0,375,11,200,1868,159,39,39439,408,428,0,0,12,405,616,282,2889,0,0,46,79,64,74,71,0,147,0,11,53866,12946,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000370.spe,380.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42537.09766,1.13,13,18,108,20,27,0,360,29,185,2071,146,88,40681,556,381,0,65,0,439,417,251,2497,0,21,0,43,118,95,61,49,188,31,10,53921,13081,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000371.spe,381.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42594.13672,1.21,10,39,108,12,0,13,352,34,184,2300,203,0,41529,620,567,0,59,0,439,482,513,2440,0,11,0,48,153,98,66,0,65,29,68,54580,12735,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000372.spe,382.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41710.60938,1.17,8,20,120,0,6,0,324,0,167,1994,141,52,38430,600,469,0,22,0,143,681,430,3127,0,0,0,14,101,85,77,111,157,76,118,54443,13004,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000373.spe,383.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42095.06641,1.22,0,0,117,22,0,0,339,0,214,1930,143,31,39409,606,342,0,19,0,226,459,354,2893,0,0,9,83,73,67,53,64,301,0,70,54282,12655,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000374.spe,384.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41729.21094,1.12,30,97,103,38,9,0,318,10,192,2027,105,33,39181,646,418,0,46,7,495,575,479,2554,0,9,0,49,133,111,37,7,117,17,10,54592,12689,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000375.spe,385.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41778.61328,1.03,0,18,69,27,0,0,316,15,167,1735,133,35,38446,498,364,0,44,0,307,640,287,2216,0,0,14,45,86,80,64,32,178,97,152,54818,12620,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000376.spe,386.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41802.36328,1.25,0,8,121,32,0,0,351,33,247,1960,172,29,39220,615,423,70,0,0,218,413,431,2291,0,25,6,72,99,117,64,63,67,43,140,54381,13171,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000377.spe,387.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41936.28516,1.19,0,23,135,22,14,0,342,4,197,1873,195,19,39024,532,371,0,0,0,28,377,319,2766,8,26,0,42,83,69,79,34,300,0,87,53724,12363,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000378.spe,388.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41639.20313,0.99,32,0,88,18,0,0,311,10,192,1878,153,17,38379,550,441,22,83,0,356,480,113,2498,0,0,9,52,101,101,69,78,213,0,23,53915,12698,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000379.spe,389.81,6.84,1,0.018659,-0.003656,0.010017,0.091706,41463.80469,1.11,5,13,92,26,11,5,344,0,151,1914,129,46,37367,560,303,0,0,0,242,330,214,2466,0,23,11,59,70,95,42,13,165,0,93,53716,12729,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000380.spe,390.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,42126.40625,1.15,0,0,120,13,17,0,317,46,175,2133,141,28,41762,605,240,78,336,32,247,689,452,2732,0,16,0,73,146,119,52,95,403,32,96,53739,12818,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000381.spe,391.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41681.15234,1.14,0,14,132,32,20,0,337,23,218,2210,172,9,41083,462,376,0,0,0,242,592,227,2302,0,13,12,28,86,101,85,0,79,0,26,54089,12449,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000382.spe,392.81,6.83,1,0.018659,-0.003656,0.010017,0.091706,41649.12109,1.11,0,53,105,28,8,0,383,0,174,2145,99,0,41874,511,503,14,228,0,111,417,387,2792,0,9,0,49,148,112,61,0,164,0,106,53056,12538,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000383.spe,393.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,41639.26953,1.18,0,16,113,0,14,0,335,0,226,2178,140,0,41718,566,480,22,146,0,434,530,233,2312,0,8,0,34,123,86,53,0,148,0,94,53025,12627,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000384.spe,394.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,40877.08203,1.14,0,9,100,0,28,20,389,0,225,1998,106,0,40276,566,358,21,24,23,244,834,374,2497,0,14,0,62,124,101,60,0,107,14,0,52368,12695,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000385.spe,395.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41879.47266,1.14,9,32,131,20,7,0,344,0,189,2152,165,70,41807,546,438,26,168,0,377,639,226,2067,0,0,0,55,118,64,64,94,64,54,161,52897,13315,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000386.spe,396.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42057.66797,1.21,48,55,119,35,9,0,369,0,203,2141,173,32,41067,644,398,62,40,0,414,367,251,2624,0,15,8,73,87,89,52,125,148,13,85,53814,12602,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000387.spe,397.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,43147.72266,1.06,27,16,118,8,26,13,302,20,259,2362,152,5,44079,454,256,0,35,0,223,526,293,3265,0,22,0,50,138,104,71,0,212,111,72,52870,12498,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000388.spe,398.81,6.78,1,0.018659,-0.003656,0.010017,0.091706,42986.34766,1.11,31,8,130,30,19,0,337,0,231,2409,182,50,44911,593,432,38,272,56,111,564,374,2403,0,23,0,65,140,73,49,10,97,94,164,53732,12808,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000389.spe,399.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42434.59375,1.12,0,16,108,14,0,0,302,11,232,2134,186,16,42450,580,436,0,132,0,328,435,321,2328,0,0,49,47,99,91,62,61,70,0,154,52853,12825,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000390.spe,400.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42286.06641,1.06,0,14,130,30,20,18,362,27,248,2241,183,6,42691,489,257,0,31,0,351,614,221,2919,0,36,0,49,112,114,71,0,416,0,124,53307,12826,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000391.spe,401.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42379.63672,1.08,0,0,126,15,0,0,342,0,186,2352,127,36,43304,525,408,0,98,0,280,640,423,3329,0,5,0,50,152,106,0,0,117,0,57,53142,12966,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000392.spe,402.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41623.03516,1.15,36,28,165,28,27,0,357,11,258,2107,84,37,40639,472,351,0,91,0,239,561,369,2469,0,23,0,12,130,141,54,17,50,0,129,52836,12717,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000393.spe,403.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,41653.21875,1.13,0,25,121,0,0,13,331,45,200,2143,172,28,41485,531,390,0,171,0,401,485,396,2267,0,0,22,97,77,66,43,20,209,134,139,53353,12867,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000394.spe,404.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42404.20703,1.19,0,33,164,18,0,12,352,19,209,2281,180,67,43105,622,394,0,119,0,386,595,0,2714,0,0,39,45,93,81,78,40,214,43,72,52506,12816,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000395.spe,405.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42212.65625,1.19,17,53,170,5,11,0,357,6,219,2257,152,41,42419,445,496,0,66,95,273,536,238,3198,0,4,0,84,151,37,38,0,0,21,44,52917,12769,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000396.spe,406.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,41958.74609,1.11,18,0,124,26,0,8,340,20,231,2222,222,29,41226,483,398,0,79,0,370,533,295,2700,0,13,16,56,95,76,49,0,77,0,85,53357,12885,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000397.spe,407.81,6.82,1,0.018659,-0.003656,0.010017,0.091706,42420.76563,1.18,0,20,160,0,23,0,334,38,257,2272,137,74,44286,535,425,0,57,0,299,620,283,2374,0,26,40,80,115,106,71,35,140,53,0,52598,12719,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000398.spe,408.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42227.65234,1.05,0,7,131,24,0,0,346,18,238,2352,163,93,42933,547,440,62,224,0,347,699,478,2254,5,17,0,39,135,122,72,44,132,50,29,54081,12719,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000399.spe,409.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42858.46094,1.08,35,23,171,26,0,0,349,24,280,2653,177,58,46591,604,431,0,56,0,421,604,320,2625,0,13,0,67,113,83,34,53,204,55,41,52274,12493,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000400.spe,410.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42583.24609,1.11,5,13,152,24,16,0,350,27,252,2405,162,0,44207,502,251,0,127,0,386,465,256,2686,0,25,0,62,147,132,53,6,283,0,27,52358,12622,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000401.spe,411.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42850.97266,1.2,6,43,225,14,0,22,345,8,250,2634,135,53,45635,484,492,0,132,63,288,555,304,2439,0,25,0,92,143,78,75,0,135,46,154,53404,12658,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000402.spe,412.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42578.64453,1.15,0,0,169,13,5,0,342,37,246,2497,161,13,44230,586,359,0,12,0,409,653,354,2473,0,9,17,70,95,93,79,0,173,0,62,53939,12654,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000403.spe,413.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42922.74219,1.13,0,27,180,15,0,0,338,33,273,2500,231,90,44908,467,305,0,91,0,117,466,212,2444,0,42,0,68,149,86,32,0,114,80,37,52797,12429,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000404.spe,414.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,43209.82422,1.1,0,7,166,0,0,7,346,35,241,2571,186,0,45836,489,305,0,131,0,293,469,374,2680,0,27,22,61,85,108,66,31,142,0,155,53218,12856,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000405.spe,415.81,6.79,1,0.018659,-0.003656,0.010017,0.091706,43332.07031,1.12,12,34,193,13,6,0,314,26,280,2549,140,0,47837,592,422,65,125,0,226,558,372,2610,0,23,0,113,136,73,69,0,147,31,123,53431,12941,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000406.spe,416.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42719.63281,1.17,31,9,194,0,22,21,308,21,263,2515,149,50,46095,550,350,0,87,0,199,381,222,2306,0,32,0,48,120,111,46,0,188,0,0,53202,12474,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000407.spe,417.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42694.35156,1.12,0,13,185,6,0,0,325,20,250,2427,172,0,42510,568,339,0,156,0,223,601,272,2551,0,41,15,18,94,101,79,0,201,0,124,54076,13030,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000408.spe,418.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42462.83594,1.2,19,10,168,0,18,0,335,18,264,2375,132,0,42836,640,386,0,20,0,215,708,465,2305,0,11,0,95,142,106,56,0,0,0,90,53987,12754,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000409.spe,419.81,6.81,1,0.018659,-0.003656,0.010017,0.091706,42499.75391,1.17,7,64,213,25,6,0,313,28,257,2472,219,57,43907,526,364,34,214,0,206,691,200,2781,0,20,0,56,130,85,71,60,298,0,26,53099,12525,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000410.spe,420.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42862.30859,1.03,14,0,191,21,7,0,289,8,221,2498,405,0,45441,610,306,0,41,0,92,443,340,2419,0,7,6,57,121,113,68,0,253,0,22,52902,12654,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000411.spe,421.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,42406.45313,1.11,0,43,180,0,0,0,363,27,229,2370,191,28,43800,490,370,0,166,0,249,450,277,2206,0,29,0,75,110,89,71,91,130,29,82,52723,12702,Mo,3
Z:\Data\2017\2017rc0101 M. Bird\U125_XRF\XRF data\L000412.spe,422.81,6.8,1,0.018659,-0.003656,0.010017,0.091706,43056.00781,1.08,0,26,138,17,0,0,317,38,240,2518,181,11,46472,510,418,0,0,0,229,610,204,2646,0,27,0,45,84,103,80,74,251,10,51,53501,12836,Mo,3
