Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data     13/10/2017  re-evaluated data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peakarea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
filename,position (mm),sample surface,validity,E-gain,E-offset,F-slope,F-offset,kcps,MSE,Mg,Al,Si,P,S,Cl,Ar,K,Ca,Ti,Cr,Mn,Fe,Ni,Cu,Zn,Se,Br,Rb,Sr,Y,Zr,Sn,Cs,Ba,La,Ce,Pr,Nd,Hf,Ta,Pb,Bi,Mo inc,Mo coh,Tube,Location
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000246.spe,249.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,43254.41406,1.27,33,0,62,9,0,9,103,5,142,808,61,11,13939,647,1224,20,131,9,134,365,154,3339,0,0,0,16,59,39,0,49,155,8,52,93120,21352,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000247.spe,250.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,43545.55859,1.24,14,40,8,11,16,31,145,0,95,1030,54,25,16676,637,1132,15,33,13,165,350,81,3373,12,0,0,24,66,43,5,49,218,49,0,92470,21713,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000248.spe,251.61,6.88,1,0.018664,-0.008152,0.009506,0.092334,43508.75,1.91,0,4,15,22,0,7,88,34,140,963,150,13,16008,719,1278,0,78,134,272,431,93,3817,0,7,98,0,0,85,71,46,81,96,78,92980,21631,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000249.spe,252.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,43469.67578,1.23,20,0,32,31,23,6,169,0,129,814,118,27,14459,588,1369,0,58,63,287,413,76,3986,0,10,75,0,0,40,73,12,254,120,111,93529,22173,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000250.spe,253.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,43470.23438,1.87,0,0,37,0,0,16,130,49,105,1009,102,0,15502,658,1760,0,76,140,242,433,257,4200,16,23,47,0,0,85,57,0,0,74,26,93425,21454,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000251.spe,254.61,6.86,1,0.018664,-0.008152,0.009506,0.092334,43302.86328,1.52,20,0,44,22,0,19,135,10,87,851,81,17,16350,614,1433,10,17,41,241,364,358,3811,16,18,37,5,14,50,43,0,81,0,0,93071,21927,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000252.spe,255.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43081.69922,2.01,12,0,13,0,36,16,165,28,124,938,67,0,16273,677,1259,0,139,60,290,219,182,4053,21,28,26,16,57,58,29,62,0,65,118,91123,21273,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000253.spe,256.61,6.9,1,0.018664,-0.008152,0.009506,0.092334,43070.77344,1.45,24,19,48,24,14,0,177,0,112,778,142,46,14258,614,1286,0,146,142,181,263,195,4168,0,0,64,26,4,23,47,0,39,34,112,91790,21032,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000254.spe,257.61,6.84,1,0.018664,-0.008152,0.009506,0.092334,43102.42188,1.21,10,50,89,32,42,0,163,0,123,970,50,51,15951,685,1256,0,123,113,46,293,239,3897,0,0,0,13,57,65,17,0,63,45,50,91405,21588,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000255.spe,258.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43258.11719,1.21,15,24,68,43,0,25,146,18,87,968,143,19,17062,669,1409,54,97,92,124,227,120,4170,11,0,42,6,0,29,42,51,19,132,0,90875,21430,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000256.spe,259.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,43056.83594,1.3,5,37,90,35,56,23,107,9,128,1051,87,14,16528,679,1810,0,182,58,86,396,255,3728,7,0,0,33,14,42,17,79,0,46,56,91696,21444,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000257.spe,260.61,6.9,1,0.018664,-0.008152,0.009506,0.092334,42869.8125,1.18,0,37,51,54,19,0,135,22,126,1050,101,33,15764,652,1695,49,211,118,267,311,116,3914,0,0,8,0,14,36,44,0,6,82,87,91247,21563,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000258.spe,261.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,43346.27734,1.16,0,8,16,26,21,0,90,37,85,969,96,0,15602,744,1618,0,206,129,279,253,198,3720,0,0,20,0,18,15,0,64,324,39,40,92317,21812,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000259.spe,262.61,6.85,1,0.018664,-0.008152,0.009506,0.092334,43158.32813,1.14,15,5,50,25,23,22,124,0,85,816,64,13,15199,715,1940,0,145,110,174,275,72,4617,4,23,46,0,0,62,47,22,102,63,0,90889,21517,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000260.spe,263.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,43080.71484,1.21,15,35,8,33,16,8,151,7,82,932,68,0,15673,674,1357,60,190,124,183,464,105,4465,0,6,32,0,0,39,24,64,162,47,107,90808,21379,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000261.spe,264.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,42817.34375,1.4,8,16,81,10,18,19,136,11,84,924,88,29,14242,719,1256,0,129,35,103,247,250,3335,24,11,39,0,17,52,35,41,162,115,91,91271,21564,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000262.spe,265.61,6.88,1,0.018664,-0.008152,0.009506,0.092334,42846.03125,1.55,19,43,76,18,0,50,156,34,143,998,100,0,14869,655,1310,33,171,0,175,438,221,3818,21,29,16,0,45,61,40,12,70,0,111,90979,21932,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000263.spe,266.61,6.87,1,0.018664,-0.008152,0.009506,0.092334,43143.30078,1.77,0,37,32,14,37,0,130,43,120,1015,111,0,15994,691,1308,0,174,78,145,261,386,3492,5,6,52,0,16,55,27,0,136,48,234,91372,21938,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000264.spe,267.61,6.88,1,0.018664,-0.008152,0.009506,0.092334,43029.25,1.25,15,36,26,31,20,36,132,13,77,875,87,0,15445,794,1481,0,170,27,160,380,102,4692,0,0,43,0,15,46,13,0,0,74,102,90419,21538,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000265.spe,268.61,6.88,1,0.018664,-0.008152,0.009506,0.092334,42940.46875,1.84,0,35,22,45,0,34,159,30,125,725,104,0,13700,672,1391,0,26,56,175,189,25,4221,0,0,24,10,49,74,42,0,45,0,15,89983,22592,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000266.spe,269.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43170.69531,1.29,25,7,16,0,49,0,126,22,93,819,95,17,15465,773,1547,21,158,0,211,262,422,3647,0,18,81,0,0,21,59,87,32,39,82,91905,22285,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000267.spe,270.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43357.00781,1.11,21,0,65,31,0,0,133,0,133,921,120,0,16182,589,1681,0,87,0,339,328,119,4237,0,0,53,15,25,24,16,0,63,6,31,90241,21918,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000268.spe,271.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43215.34375,1.24,0,0,44,0,19,38,112,9,85,918,82,0,15526,691,1678,45,39,34,183,208,239,3875,0,0,0,8,46,16,0,51,219,122,109,90525,21721,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000269.spe,272.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43213.5625,1.26,28,29,25,0,28,7,112,0,34,857,56,33,14767,654,1572,0,45,147,173,425,175,4989,0,0,0,0,77,31,21,15,60,0,127,91227,21502,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000270.spe,273.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43519.71484,2.51,0,0,41,27,31,0,131,32,104,771,40,0,15302,572,1787,0,197,192,83,449,60,3577,17,26,23,18,82,66,0,19,49,62,120,93699,22052,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000271.spe,274.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43649.66016,1.1,69,53,12,32,18,8,124,11,58,776,135,0,14462,717,1578,0,103,56,207,350,181,3483,10,0,0,14,74,19,36,0,69,68,213,94425,21111,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000272.spe,275.61,6.9,1,0.018664,-0.008152,0.009506,0.092334,43699.6875,1.8,0,0,0,0,35,0,124,27,86,729,128,16,15672,760,1901,81,186,22,235,318,179,3607,0,0,49,28,8,26,71,25,96,20,0,93630,21844,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000273.spe,276.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43531.91406,1.47,20,36,15,20,22,0,128,0,93,791,60,0,15089,577,1761,0,172,141,116,338,118,3447,0,29,0,0,61,35,14,0,26,19,16,92926,21486,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000274.spe,277.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43831.68359,1.25,0,0,0,25,0,20,107,0,94,892,79,55,17532,617,1788,0,144,127,177,379,220,3311,0,0,0,0,44,66,21,5,83,161,143,94329,21369,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000275.spe,278.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43413.89844,1.44,18,0,18,0,8,0,106,15,85,678,100,37,16316,688,1664,0,75,11,124,249,109,3735,0,0,43,0,43,67,39,0,123,167,79,92144,21143,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000276.spe,279.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43606.45313,1.44,11,0,13,7,9,19,137,0,92,777,99,0,16875,624,1756,31,200,16,129,179,43,4254,0,45,0,0,38,77,20,0,67,0,63,91878,20976,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000277.spe,280.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43394.98828,1.29,45,34,44,10,0,19,122,0,84,858,39,55,16671,679,1554,0,80,0,156,317,96,4178,0,0,0,0,62,61,32,0,0,70,85,91350,21607,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000278.spe,281.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43128.38672,1.33,0,33,20,13,0,0,158,0,64,774,68,4,16617,595,1504,0,90,57,202,220,178,3720,0,11,24,0,47,38,6,0,223,0,78,91219,21897,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000279.spe,282.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43086.03516,1.33,36,45,41,44,0,20,161,34,69,881,77,0,16763,628,1595,12,97,179,282,362,214,3253,10,5,0,32,62,34,6,13,0,55,80,90961,21725,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000280.spe,283.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43479.48828,1.16,54,5,30,59,16,4,140,33,72,914,58,41,16574,623,1422,26,84,113,24,411,68,4983,19,0,17,22,32,25,23,61,279,66,104,91835,21777,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000281.spe,284.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43660.05859,1.24,0,25,57,0,0,13,107,0,78,959,56,0,18408,729,1735,0,18,0,158,358,306,3197,0,0,0,0,49,58,24,28,0,0,74,93213,21795,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000282.spe,285.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43841.38281,1.75,0,0,0,0,0,19,136,0,80,986,88,28,19788,626,2163,0,123,0,268,356,332,3663,0,5,0,12,75,65,56,0,111,44,116,92556,21968,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000283.spe,286.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43559.43359,1.78,13,0,16,16,39,9,118,53,107,912,85,0,18903,672,2004,22,31,0,247,336,122,3502,0,38,0,0,42,63,30,0,164,37,91,91248,21959,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000284.spe,287.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43202.30078,1.34,0,25,13,10,0,58,167,0,135,858,118,14,18244,647,2114,0,0,130,93,279,190,3415,0,6,64,0,0,36,22,0,0,65,23,91271,21035,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000285.spe,288.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43438.51563,1.38,0,0,53,29,0,16,114,0,95,849,121,16,18451,671,2050,41,42,29,109,271,89,3459,8,5,34,0,26,36,42,61,108,20,0,91628,21414,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000286.spe,289.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43082.33594,1.23,0,35,37,0,0,49,167,21,108,858,59,0,15258,664,1540,0,24,142,178,265,266,3589,14,0,6,0,33,46,11,40,97,54,74,92021,21727,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000287.spe,290.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43285.18359,1.31,0,35,40,19,37,0,138,0,88,961,57,0,15843,666,1330,78,273,85,241,341,286,3619,0,0,0,0,16,46,43,72,210,53,16,91775,21709,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000288.spe,291.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43440.79688,1.25,20,20,11,0,33,0,135,32,74,722,99,0,16112,674,1656,0,75,59,90,235,199,3790,9,0,61,28,25,28,5,0,245,124,57,93113,21612,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000289.spe,292.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43520.71875,1.31,55,45,64,49,34,8,141,29,87,884,119,0,16778,651,1763,34,139,64,123,398,97,3397,19,10,0,0,22,62,38,0,78,66,69,93238,21560,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000290.spe,293.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,44079.85156,1.12,9,0,25,14,22,20,112,0,58,814,88,0,16946,641,1866,0,62,131,178,369,307,3940,0,0,9,0,35,38,0,7,0,69,99,96129,21693,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000291.spe,294.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,44030.41406,1.17,0,25,6,13,15,0,84,0,112,829,96,0,16628,683,1809,28,171,143,250,452,392,3143,0,0,0,4,49,42,0,0,92,17,103,96290,21598,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000292.spe,295.61,6.9,1,0.018664,-0.008152,0.009506,0.092334,44073.59766,1.13,0,54,0,49,0,9,127,29,55,902,87,0,17317,696,2087,35,51,118,150,486,223,2790,0,0,0,0,9,15,9,76,55,22,12,97141,21847,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000293.spe,296.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43900.41406,1.13,46,0,35,48,5,8,106,5,116,800,45,21,16435,700,1642,0,144,113,70,339,198,4329,6,0,7,0,39,58,9,0,135,0,0,94660,21300,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000294.spe,297.61,6.89,1,0.018664,-0.008152,0.009506,0.092334,43712.53516,1.44,0,25,37,28,0,0,113,7,81,874,78,9,17217,661,1896,15,190,138,169,489,59,3354,27,6,0,0,37,57,24,0,21,107,110,93417,21081,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000295.spe,298.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43408.625,1.14,19,33,54,41,5,0,143,0,80,857,77,0,15439,692,1504,0,62,97,124,438,32,3303,0,0,0,26,55,50,0,23,98,63,81,93440,21596,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000296.spe,299.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,42886.85547,1.23,26,20,35,17,39,25,144,24,63,818,88,0,15439,616,1350,0,104,23,180,429,164,3088,7,0,28,0,8,33,15,36,124,20,56,92579,20970,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000297.spe,300.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43033.91016,1.19,13,17,39,31,31,34,139,17,120,843,282,0,15877,748,1554,0,143,0,264,443,144,3104,0,0,15,0,40,25,5,12,0,70,38,92795,21183,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000298.spe,301.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43569.91797,1.38,0,7,45,20,0,21,125,23,80,1008,158,0,17115,770,1609,0,203,128,269,607,191,2734,0,13,0,8,7,48,49,19,127,55,89,93928,21623,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000299.spe,302.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43192.06641,1.51,0,18,25,15,0,0,124,0,115,840,174,0,16312,799,1740,7,176,89,273,272,324,2607,0,0,22,0,41,51,40,61,32,156,104,94269,20831,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000300.spe,303.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43671.25,1.34,0,0,11,0,0,0,127,0,88,883,78,23,18606,718,2133,25,116,0,220,298,200,3120,0,0,58,4,20,43,14,9,249,134,79,93792,21259,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000301.spe,304.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43924.01563,1.19,0,32,34,29,18,24,124,32,100,909,82,15,18216,735,2323,0,86,56,141,350,42,2878,0,0,10,0,38,62,22,44,75,46,56,93259,21776,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000302.spe,305.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43729.63281,1.25,0,37,29,33,39,0,164,16,45,853,77,60,18092,612,2023,51,90,64,166,424,28,3406,15,22,32,16,20,30,27,0,0,102,85,93274,21357,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000303.spe,306.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43953.72656,1.24,59,13,32,24,41,11,138,13,103,811,79,38,19003,648,2018,0,33,92,289,241,208,3930,9,0,42,26,22,46,20,0,81,26,31,92208,20857,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000304.spe,307.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,42888.12891,1.34,12,0,28,11,0,13,153,0,60,636,80,30,15126,641,2235,47,61,0,141,303,0,3247,5,0,20,26,56,24,6,0,20,79,142,90983,21193,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000305.spe,308.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42850.23047,1.34,0,0,13,28,0,0,106,36,100,594,82,0,12815,608,1889,0,164,0,103,278,165,2951,0,16,15,7,32,42,19,18,71,0,293,92779,21064,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000306.spe,309.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43357.72656,1.46,0,15,13,0,37,15,172,7,46,634,181,21,15911,643,2156,43,221,0,154,324,256,3045,16,27,24,8,40,35,25,38,76,69,13,92922,20940,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000307.spe,310.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43464.44141,1.15,25,19,33,57,18,27,151,0,28,547,63,0,14030,659,1907,0,79,0,224,228,143,2844,10,28,5,0,38,60,36,0,33,0,43,94000,21083,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000308.spe,311.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,44335.03125,1.43,8,0,18,0,0,32,150,0,95,750,186,48,16047,674,2106,0,118,39,270,204,203,3097,8,27,25,0,27,71,50,15,137,33,39,95731,21602,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000309.spe,312.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43727.65234,1.23,16,29,11,39,19,15,166,13,55,586,72,22,14733,672,1762,9,181,0,280,376,151,3588,4,9,0,0,52,61,28,58,15,61,80,94462,21274,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000310.spe,313.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43396.83594,1.1,61,34,56,65,15,10,199,15,66,587,58,0,13121,697,1134,0,124,72,209,226,133,3078,0,0,0,5,40,35,8,35,224,152,186,94190,21593,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000311.spe,314.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43208.23438,1.08,21,12,19,26,23,0,143,7,50,681,57,42,13493,583,918,6,163,96,172,198,137,2628,0,0,0,9,7,38,51,11,107,55,16,95207,21441,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000312.spe,315.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42992.63672,1.12,26,39,70,43,27,0,162,0,41,760,27,0,14640,701,834,0,76,0,152,455,156,2812,21,0,0,20,32,5,0,0,184,33,178,93711,21478,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000313.spe,316.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43711.62891,1.58,0,16,24,20,0,43,149,13,115,999,85,0,19789,573,1023,0,64,149,196,417,262,2553,0,21,0,16,46,46,9,0,0,30,129,94192,21280,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000314.spe,317.61,6.91,1,0.018664,-0.008152,0.009506,0.092334,43278.50781,1.42,0,27,21,11,34,19,147,25,76,911,183,0,21828,738,1096,0,120,0,221,466,240,3053,0,5,0,6,47,73,35,32,73,177,106,91560,21490,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000315.spe,318.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42602.97266,1.09,8,19,57,49,10,0,165,0,132,798,136,0,19833,659,988,0,66,92,232,385,62,2904,0,0,7,0,26,39,20,4,0,23,30,90524,21039,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000316.spe,319.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,41751.65625,1.08,41,30,44,21,15,21,165,14,50,863,76,0,18403,678,923,0,9,5,194,459,255,2759,15,0,0,11,18,34,23,79,28,5,7,89231,20710,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000317.spe,320.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,41577.35938,1.41,0,16,0,0,0,0,138,14,33,743,61,0,16660,655,859,20,102,0,147,320,194,3021,0,0,13,9,24,42,37,0,103,21,106,87666,20299,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000318.spe,321.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,42791.42578,1.88,0,0,0,0,0,0,189,15,73,943,139,43,20392,743,875,11,125,0,284,449,148,2558,5,13,15,0,46,65,16,0,146,58,139,90746,20805,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000319.spe,322.61,6.94,1,0.018664,-0.008152,0.009506,0.092334,43026.00391,1.14,27,0,18,40,7,28,145,0,104,989,148,23,21575,604,1038,0,176,0,241,472,280,2838,0,5,0,0,58,48,0,0,67,19,154,91790,21122,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000320.spe,323.61,6.97,1,0.018664,-0.008152,0.009506,0.092334,42142.48438,1.1,33,23,20,0,31,21,174,0,55,810,78,0,19046,711,685,63,101,0,78,498,227,2332,8,0,10,0,24,25,34,60,164,16,59,89746,20550,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000321.spe,324.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43242.12109,1.16,0,0,21,6,0,9,128,0,142,1073,158,28,23650,673,824,24,44,0,253,655,240,2592,0,0,0,0,13,54,35,38,141,117,98,91252,20580,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000322.spe,325.61,6.93,1,0.018664,-0.008152,0.009506,0.092334,43484.32031,1.69,0,11,24,23,0,23,196,9,127,1213,261,39,23653,765,799,48,112,124,290,491,200,3469,11,48,54,0,8,48,59,42,171,75,0,90445,21070,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000323.spe,326.61,6.96,1,0.018664,-0.008152,0.009506,0.092334,43157.04688,1.4,29,21,9,24,67,0,172,43,95,1061,96,27,21124,665,919,44,76,0,145,457,408,2518,27,7,0,12,39,28,32,82,87,12,34,91869,20703,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000324.spe,327.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,41694,1.46,0,19,7,0,0,18,188,18,78,811,81,0,15805,702,870,26,158,0,224,487,376,2592,14,16,22,0,29,55,17,0,160,26,74,90324,20318,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000325.spe,328.61,6.99,1,0.018664,-0.008152,0.009506,0.092334,41787.95313,1.51,0,0,8,17,0,0,170,4,69,776,90,31,15155,624,758,0,225,11,264,453,341,2590,16,0,22,0,33,15,36,0,67,67,113,90406,20588,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000326.spe,329.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,42586.30859,1.5,0,39,53,5,0,38,193,21,75,741,95,23,14363,652,722,15,123,107,265,601,135,3461,0,7,0,0,68,59,8,6,129,101,62,92278,21385,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000327.spe,330.61,6.95,1,0.018664,-0.008152,0.009506,0.092334,43303.54688,1.43,0,35,16,0,11,0,144,6,68,778,75,74,15109,700,781,0,43,0,96,370,104,3040,0,0,20,19,31,53,39,0,176,126,146,94340,20832,Cr,2
Z:\Data\2017\2017rc0101 M. Bird\U124_XRF\XRF data\L000328.spe,331.61,6.92,1,0.018664,-0.008152,0.009506,0.092334,43320.80859,1.41,30,4,0,43,0,0,156,9,54,679,106,26,12660,697,601,0,84,0,0,264,278,2873,0,0,0,0,20,60,35,41,127,0,75,96249,21382,Cr,2
